prompt_id,text,status
05708,এবার আত্রেয়ীর দৌলতে যদি প্রতিদিন ক্যামেরার সামনে আসা যায় তাহলে মন্দ কী?,pending
05709,এতক্ষণ আমার সঙ্গে কথা বললেন অথচ একবারও জিজ্ঞেস করলেন না মিহির সরখেল কেমন আছেন?,pending
05710,… এখন স্টুডিয়ো পাড়ায় নিয়ে যাওয়া হবে।,pending
05711,আসলে যার পাত্তাই নেই কত বছর ধরে তার নাম আর কী করে মনে রাখব?,pending
05712,আপনার কী মনে হয়?,pending
05713,আমার ফোনটা কোথায়?,pending
05714,শুধু আমি কেন পেলাম?,pending
05715,চোখের সামনে ওটা কে?,pending
05716,বুঝতে পারছ কী হবে?,pending
05717,এবার কী বলবেন স্যার?,pending
05718,এটা কী রসিকতার সময়?,pending
05719,তুমি কী করে জানলে?,pending
05720,কোনো অসুবিধে নেই তো?,pending
05721,কিন্তু রাতে কেন?,pending
05722,বাড়িতে আসো না কেন?,pending
05723,তুমি করলে না কেন গো?,pending
05724,তুমি জানলে কী করে?,pending
05725,কী বলছেন স্যার?,pending
05726,মুনাই কোথায় তুমি?,pending
05727,তা আপনার পুজো কবে?,pending
05728,কী বুঝেছিস বল তো?,pending
05729,দেখাতে পারো ছবিটা?,pending
05730,মিহির নাকি অন্য কেউ?,pending
05731,এখন ঠিক হয়ে গেছে?,pending
05732,আপনি চেনেন তো এঁদের?,pending
05733,তাহলে কে সরিয়েছে?,pending
05734,আমায় ভয় পেলি নাকি?,pending
05735,মা বা বাবার সঙ্গে?,pending
05736,এটা কী করে সম্ভব?,pending
05737,বাড়ির লোককে চেনো?,pending
05738,এই অশরীরীর কাজ ছিল?,pending
05739,কেন করলেন বন্দনা?,pending
05740,আপনি কী আমায় চেনেন?,pending
05741,এসব তুমি কী বলছ মা?,pending
05742,আমার কী দোষ ছিল?,pending
05743,সেটা আবার কোথায়?,pending
05744,তুমি এখানে কী করে?,pending
05745,সায়ন ঠিক আছ তো?,pending
05746,সেটাও কী সাধনার বলে?,pending
05747,কোথায় আছেন এখন?,pending
05748,আপনার ডেলিভারি কখন?,pending
05749,হাই! আপনার দিন কেমন?,pending
05750,তুমি এত মনোযোগী কেন?,pending
05751,ঘুম ভালো হয়েছে?,pending
05752,ছুটির দিনে কী করবো?,pending
05753,নতুন সিনেমা দেখেছো?,pending
05754,স্বাস্থ্য ভালো?,pending
05755,পঞ্চাশ ছুঁই-ছুই কৃষ্ণপদ বলতে শুরু করলেন,pending
05756,কৃষ্ণপদ বাঁ-দিকের ভ্রূ তুলে বললেন,pending
05757,অর্থাৎ সোহিনী ঠিক কীরকমভাবে এগিয়েছে,pending
05758,দৃঢ়তার সঙ্গে বন্দনা জানাল,pending
05759,উৎকণ্ঠিত কণ্ঠে মৃন্ময়ী জিজ্ঞেস করল,pending
05760,মৃন্ময়ী প্রায় কাঁদো কাঁদো হয়ে বলে উঠল,pending
05761,ঘটনাস্থলে তন্ময়বাবু যখন আমাদের সব বলছিলেন,pending
05762,এবার মৃন্ময়ী যারপরনাই আনন্দিত হয়ে বলল,pending
05763,কোন ডায়লগটা আত্রেয়ী সেনের মুখে ভালো লাগবে,pending
05764,তাই বেখেয়ালে দুজনেই একসঙ্গে বলে উঠল,pending
05765,বাইরে থেকে কৃষ্ণপদ বিচ্ছিরি ধমকের সুরে আবার বলল,pending
05766,যে মিহির এতক্ষণ ভেজা ন্যাতার মতো পড়েছিল,pending
05767,মুখে পুচ করে একটা শব্দ করে কৃষ্ণপদ বললেন,pending
05768,মাথা ঝাঁকিয়ে পরিত্রাহী চিৎকার করে ওঠেন,pending
05769,দরজাটা দিতে যাবে অমনি তেঁতুল জিজ্ঞেস করল,pending
05770,চূড়ান্ত বিরক্তি নিয়ে বলেন,pending
05771,আদর করতে করতেই আধো আধো স্বরে সোনাই জিজ্ঞেস করেছিল,pending
05772,সায়ন যখন পুলিশের পোশাক পরে বেরিয়ে যাচ্ছিল,pending
05773,তন্ময় তার শরীরের মধ্যে শশব্যস্ত ভাব নিয়ে বলে উঠল,pending
05774,একটু বিরক্ত হয়েই ফোনটা ধরে,pending
05775,তার ওপর আত্রেয়ী তার ইন্টারভিউতে তো বলেই ছিল,pending
05776,খুব শান্ত স্বরেই উত্তর দিল তন্ময়,pending
05777,সায়ন মৃন্ময়ীর কাছে এসে শান্ত গলায় বলল,pending
05778,কিন্তু শুটিঙের ঠিক আগের দিন খেতে বসে ও হঠাৎ বলল,pending
05779,চেতন-অবচেতনের মাঝামাঝি অবস্থায় এটুকু বুঝল যে,pending
05780,একটা দীর্ঘশ্বাস ছেড়ে সায়ন জিজ্ঞেস করল,pending
05781,করেও দিগন্তের দুয়ারে দাঁড়িয়ে বলছে,pending
05782,তন্ময়ের মনে হঠাৎ একটা প্রশ্ন ঝিলিক দিয়ে উঠল,pending
05783,তন্ময়ের আর-একটা মন তাচ্ছিল্যের হাসি হেসে বলল,pending
05784,এই মুহূর্তে বাড়িতে ঢোকা তো দূর,pending
05785,বলেই মুখটায় আরও বেশি আতঙ্কের ছায়া টেনে বলল,pending
05786,একটু বিরক্ত হয়েই ফোনটা ধরল সায়ন,pending
05787,সূর্য দ্রুত প্রশ্ন করল,pending
05788,সায়ন রীতিমতো চোখ পাকিয়ে সূর্যের দিকে তাকায়,pending
05789,এবার সূর্যের মুখে কুলুপ দেখে সায়ন নিজেই বলে,pending
05790,পাশে চুপ করে দাঁড়িয়েছিলেন বন্দনার মা,pending
05791,বন্দনা একটু খেঁকিয়েই উঠল,pending
05792,সায়ন একটু ধাতস্থ হয়ে কানে ফোন দিয়ে বলে,pending
05793,কিন্তু… বলেই সায়নের দিকে একবার তাকিয়ে অফিসার বলল,pending
05794,আধো অন্ধকারে ঘরের কোনে দাঁড়িয়েই সায়ন বলে,pending
05795,তারপরেই কী যেন মনে হতে মৃন্ময়ী জিজ্ঞেস করল,pending
05796,বয়স্ক লোকটি গলা তুলে গম্ভীরনাদে বলে ওঠে,pending
05797,দাঁতে দাঁত চেপে আত্রেয়ী লোকটার উদ্দেশে বলল,pending
05798,কিন্তু সুরভি তখন মনের জোর দিয়ে বলেছে,pending
05799,শান্তনু কাগজের পাতা থেকে চোখ না তুলেই বলে,pending
05800,হঠাৎ বন্দনা দু-হাতে দুটো শাড়ি ফেলে এনে বলে,pending
05801,আরও একটু ন্যাকামো করে আত্রেয়ী বলে,pending
05802,আত্রেয়ীর মুখের সামনে আঙুল নাচিয়ে বলে,pending
05803,আর শান্তনু নিয়োগী নিজে কাজ পাওয়ার জন্যে নয়,pending
05804,গুছিয়ে চেয়ারে বসে সূর্যই এবার হাল ধরল,pending
05805,সেরকমই শীতল কণ্ঠে উত্তর দিল বন্দনা,pending
05806,নেশা-জড়ানো গলায় তন্ময় জিজ্ঞেস করে,pending
05807,চট করে ভেবে সব দিক রক্ষা হয় এমন উত্তরই দিল,pending
05808,পরের দিন বন্দনাকে গেট খুলে দেবার সময় ধানুয়া বলল,pending
05809,আত্রেয়ী গোঙানির স্বরে বলতে থাকে,pending
05810,ক্ষোভে খেপে ওঠে আত্রেয়ী,pending
05811,কিন্তু আত্রেয়ীর কথায় থামল,pending
05812,সোমদত্তা বন্দনাকে জিজ্ঞেস করল,pending
05813,পাশের স্বল্পবসনা প্যাংলা মেয়েটা ঠোঁট উলটে বলল,pending
05814,শান্তনুর দিকে চোখ ফিরিয়ে বলে,pending
05815,কাচের গ্লাসে একটা চুমুক দিয়ে শান্তনু বলল,pending
05816,আপনাকে… আর কিছু বলার আগেই আত্রেয়ী বলে উঠল,pending
05817,আত্রেয়ী ছুরির মতো গলার স্বরে শান দিয়ে বলল,pending
05818,নরম সুরে ফিশফিশে গলায় আত্রেয়ীকে বলল,pending
05819,দেখে ভিকি নিজে ঢুকে আত্রেয়ীকে বলল,pending
05820,এইসময় ফোনটা কান থেকে নামিয়ে ফুট কাটে শান্তনু,pending
05821,সায়নের প্রশ্নে সূর্য ঘাড় নেড়ে বলল,pending
05822,সোমদত্তা অবাক হয়ে প্রশ্ন করল,pending
05823,সায়নও মোবাইলটা বন্ধ করে পকেটে রাখতে রাখতে বলে,pending
05824,মুখের সামনে থেকে আলতো করে হাত সরিয়ে বন্দনা বলে,pending
05825,বন্দনা বুঝতে পারে ডাইনিঙে বসেই গলা তুলে বলছে,pending
05826,শরীরের মধ্যে আমারই একটা প্রাণ বেড়ে উঠছে,pending
05827,নিজের সন্তানের ভবিষ্যতের কথা ভেবে যদি টাকা চাই-ই,pending
05828,অমনি সূর্য ব্যাপারটাকে সামাল দেবার জন্য বলে উঠল,pending
05829,নীলাম্বর হাওয়ায় ছুড়ে দিলেন উত্তর,pending
05830,পরান প্রায় দাঁত খিঁচিয়েই জবাব দিল দূরে দাঁড়িয়ে,pending
05831,যাবার আগে হলদেটে চোখগুলো তুলে নীলাম্বরকে বলে,pending
05832,মানে সাড়ে ছ্যায় সাল পহেলে পঙ্কজ ম্যানেজার থা,pending
05833,নামটা দেখে নিজের মনেই বিড়বিড় করে উঠলেন নীলাম্বর,pending
05834,কল রিসিভ করেই নীলাম্বর উৎকণ্ঠিত গলায় বললেন,pending
05835,একটা দীর্ঘশ্বাস ছেড়ে নীলাম্বর বললেন,pending
05836,এতক্ষণ সায়নের চোখে কেবল ভানুর ডেডবডির ছবি,pending
05837,ফোনের ওপার থেকে মুনাই একটু চিন্তান্বিত গলাতেই বলল,pending
05838,কিন্তু নদীতীরে দাঁড়িয়ে গুরুদেব যে বলেছিলেন,pending
05839,মৃন্ময়ী সম্পূর্ণ আনমনা হয়ে বিড়বিড় করে ওঠে,pending
05840,এখন শুধু সমাধানের পথ খোঁজা আর অপেক্ষা,pending
05841,ঠোঁটের ওপর প্রেমিক-প্রেমিক হাসি ছড়িয়ে সায়ন বলে,pending
05842,চোখটা একবার নার্সের চলে যাওয়ার দিকে,pending
05843,সায়নের প্রশ্নটা উড়ে আসতেই অবনীশ পালটা প্রশ্ন করল,pending
05844,কিন্তু ঠিক কী হল বোঝার আগেই তন্ময় বলল,pending
05845,এর আগে আত্রেয়ীর পুরো বাড়ি সার্চ করলেও,pending
05846,মুখটা একটু ঝুঁকিয়ে জিজ্ঞেস করল,pending
05847,নীলাম্বর দৃপ্তকণ্ঠে বললেন,pending
05848,কমিশনার আবার একটা কিছু বলতে যাচ্ছিলেন,pending
05849,নীলাম্বর দৌড়ে দরজার কাছে গিয়ে সোহিনীর ঢুকে আসা,pending
05850,হঠাৎ হসপিটালের এক কর্মী ছুটে এসে জানায়,pending
05851,বাইরে থেকে সুরভির ক্লান্ত গলা বলল,pending
05852,ডক্টর বিচলিত হয়েই সায়নকে বলতে যাচ্ছিল,pending
05853,নার্সের কথার ওপর দিয়ে তন্ময় ধমকে উঠল,pending
05854,ঘামে ভেজা মুখে তাচ্ছিল্যের হাসি হেসে তন্ময় বলল,pending
05855,আত্রেয়ীও নাক-সিঁটকে বলে উঠল,pending
05856,বলেই মিহিরের ডানহাতটা ধরে আত্রেয়ী বলে উঠল,pending
05857,দেখে একটি ছেলে দৌড়ে আত্রেয়ীর দিকে গেল,pending
05858,আত্রেয়ী সেন দাঁতে দাঁত চিপে বলে উঠল,pending
05859,আত্রেয়ীর কথার ওপর দিয়ে তন্ময় তেড়েফুঁড়ে উঠল,pending
05860,মিহির এবার তীক্ষ্ণ নজরে মনিটরের দিকে চেয়ে বলে উঠল,pending
05861,সায়ন নীলাম্বরকে জিজ্ঞেস করল,pending
05862,অনেকবার চোখ মোছার পর যেমন রক্তিম আভা ছড়িয়ে পড়ে,pending
05863,সায়ন সোজা হয়ে বসে আবার সোমদত্তাকে জিজ্ঞেস করল,pending
05864,সায়ন অমনি অত্যন্ত বিনয়ের সঙ্গে বলল,pending
05865,ওটা সত্যিই একজন প্রেগন্যান্ট মহিলার রিপোর্ট,pending
05866,মাসখানেক আগে হঠাৎ একদিন বন্দনা আমায় বলল,pending
05867,ভিডিয়োর অন্তরাল থেকে সায়নের গলা শোনা গেল,pending
05868,বন্দনা পাশে বসে শুধু অঝোরে কেঁদে গেছে আর বলেছে,pending
05869,এত দূর থেকে যদি পঙ্কজ সবটা খেয়াল করতে পারে,pending
05870,শান্ত গলায় জিজ্ঞেস করল সায়ন,pending
05871,বন্দনার স্বরে অভিমানী সুর দেখে তন্ময় বলল,pending
05872,কিছুক্ষণ চুপ থেকে পুরো ব্যাপারটাকে হজম করে বলল,pending
05873,মুচকি হেসে বন্দনা জিজ্ঞেস করে,pending
05874,ওপার থেকে বেশ রেগেমেগে প্রশ্ন উড়ে এল তন্ময়ের,pending
05875,শান্তনু ফাঁকা গ্লাসটা বাড়িয়ে দিয়ে বলে,pending
05876,উলটোদিক থেকে আত্রেয়ীর ভীত গলা ভেসে এল,pending
05877,ওদিক থেকে চোখ বুজে আবার উড়ে এল নীলাম্বরের বাণী,pending
05878,নীলাম্বর চোখ কুঁচকে গম্ভীর হয়েই বলল,pending
05879,চমকে উঠেই অ্যাটেনশন মোডে সূর্য,pending
05880,ঝড়ের গতিতে উত্তর ছুড়ে দিয়ে এগিয়ে যাচ্ছে সায়ন,pending
05881,গলায় হাত বুলিয়ে মুখে ব্যথার ভাব এনে বলে হ্যাঁ,pending
05882,সিসিটিভি রুমে ঢুকতেই সায়ন জিজ্ঞেস করল,pending
05883,অসহায়ের মতো নীলাম্বর বিড়বিড় করলেন,pending
05884,নীলাম্বর হাত উলটে ঘড়ি দেখে বলেন,pending
05885,সোমদত্তা কাঁপা গলায় জিজ্ঞেস করল,pending
05886,সোমদত্তা উঠতে চাইছে দেখে নার্স এগিয়ে আসে,pending
05887,যে নারীর মধ্যে স্বয়ং আদ্যাশক্তি বিরাজ করছেন,pending
05888,অবাক হয়ে প্রশ্ন করেন নীলাম্বর,pending
05889,নীলাম্বর সোমদত্তাকে বাধা দিয়ে বলে ওঠে,pending
05890,তাকেও খেয়াল করে রাখা গেল না?,pending
05891,মারা গেছে না নিরুদ্দেশ?,pending
05892,এক হাতে কত করব বলো দিকি?,pending
05893,তবে কী ধরে নেব স্যার?,pending
05894,সে কি ছুটিতে থাকবে নাকি?,pending
05895,নইলে আর ঘরে কী করে ঢুকব?,pending
05896,ওরকমভাবে বলার কী আছে?,pending
05897,মিহির তবে কীসে করে এল?,pending
05898,তাহলে এখন কে এই ঘটনা ঘটাল?,pending
05899,এত গরমজল এল কোত্থেকে?,pending
05900,তবে কী ওপরে চলে গেছে?,pending
05901,তাতে জেলে দেবেন আমায়?,pending
05902,মই ব্যবহার করতে পারে?,pending
05903,গোটা লাশটাই লাগবে নাকি?,pending
05904,এখানেই-বা নিয়ে এলেন কেন?,pending
05905,গায়ে-টায়ে হাত তোলোনি তো?,pending
05906,নিজে থেকেই ছুটি দিলেন?,pending
05907,একাই থাকত বউ-বাচ্চা কেউ নেই?,pending
05908,শুনতে পেলে কী হবে বলো তো?,pending
05909,সেই বডিগার্ডই-বা গেল কই?,pending
05910,এত রাতে যাবটা কোথায়?,pending
05911,পেছন থেকে মজা দেখছে নাকি?,pending
05912,ওটা কে এসে বাঁচাল লোকটাকে?,pending
05913,নইলে আর হাতে এল কী করে?,pending
05914,সরাসরি গিয়ে বলে দিলেন?,pending
05915,এতো রাতে যাবটা কোথায়?,pending
05916,তবে আমার মন কী বলে জানেন?,pending
05917,আপনি গেলেন সাতদিন বাদে?,pending
05918,আমি আর কী বলব বলুন তো?,pending
05919,আপনার নাম কী বলতে পারেন?,pending
05920,তুমি জানো এটি মজাদার?,pending
05921,তার ওপর চারপাশের নৈঃশব্দ্য চোখের পাতাকে ভারী করে তোলে।,pending
05922,ভাবতেই পেটের ভেতর থেকে কান্নাটা দলা পাকিয়ে উঠল মৃন্ময়ীর।,pending
05923,হ্যাঁ কেমন যত্নে রেখেছেন সেটা তো নিজের চোখেই দেখলাম।,pending
05924,আর এই অঞ্চলের সবকটা সিসিটিভি ফুটেজ জোগাড় করে রাখো।,pending
05925,অজস্র ক্যামেরার ফ্ল্যাশে মাথার ভেতরটা বোঁ বোঁ করছে সায়নের।,pending
05926,ভ্রূ দুটোকে মাঝখানে জড়ো করে ঘরের বাইরে থেকে দেখছে তন্ময়।,pending
05927,খাটের নীচ থেকে টেনে বের করে আনল পুরোনো একটা ট্রাঙ্ক।,pending
05928,কলকাতা থেকে বোলপুর চার সাড়ে চার ঘণ্টাই লাগে সায়নবাবু।,pending
05929,মনে রাখবেন ম্যাক্সিমাম আধঘণ্টা আপনাকে আমি দিতে পারি।,pending
05930,রাতে বউদিকে ছাদের কার্নিশের ওপর থেকে টেনে নামানো হয়।,pending
05931,শেষ বসন্তের সবুজ পাতাগুলো কালনাগিনীর মতো রূপ ধরে থমকে আছে।,pending
05932,আলসের ধারে দাঁড়িয়ে সেই মেয়েটি অনেকক্ষণ থেকেই গান গাইছে।,pending
05933,তাই চিৎকার করে বেশ কিছু সংলাপ ছিল আজকের প্রোমো শুটে।,pending
05934,আত্রেয়ী সেনের মতো নামজাদা অভিনেত্রীকে নিয়ে কাজ করবি।,pending
05935,দু-চোখের সামনে স্বপ্নের দৃশ্যগুলো যেন নতুন করে শরীর পাচ্ছে।,pending
05936,এই ভদ্রলোক যে কোন ব্যাপারটা জানেন সেটাই কেউ জানে না।,pending
05937,তা-ও তো আত্রেয়ী বলে ফোর্টি পারসেন্ট পেমেন্ট করে দিয়েছি।,pending
05938,তাই মিহিরই আমাদের এখানে থাকার ব্যবস্থা করতে বলেছিল।,pending
05939,সবেমাত্র সিঁড়িটা টপকাতে যাবে ঠিক তখনই চমকে উঠলেন অমিতাভ।,pending
05940,কথা শেষ করেই এক চোট ফ্যাচ ফ্যাচ করে হেসে নিল অমিতাভ মল্লিক।,pending
05941,কাচের গ্লাসে রাখা জলটা এক নিশ্বাসে খেয়ে ফেলল অমিতাভ মল্লিক।,pending
05942,তীক্ষ্ণ নজরে অমিতাভর মুখের দিকে চেয়ে আছেন কৃষ্ণপদ ঘোড়ুই।,pending
05943,শুধু দূর থেকে দেখেছে বলে ব্যক্তির মুখ দেখতে পায়নি।,pending
05944,কিন্তু তন্ময় আর অমিতাভ দুজনেই মিহির সরখেলকেই দেখেছে।,pending
05945,ওকে ছাড়া আলোকপর্ণার চরিত্র কেউ ফুটিয়েই তুলতে পারবে না।,pending
05946,আত্রেয়ী সেন এখন মিহির সরখেলের ছবি ছাড়া শুটিং করেন না।,pending
05947,এতক্ষণে একবারও গলা তুলে ডাকতে পারেনি ভেতরের চেনা মানুষটাকে।,pending
05948,ছেলেটা নিজের ছোটো বোনের কাছে আছে জেনে খানিক শান্ত হল মিহির।,pending
05949,রাগ আর অভিমান একসঙ্গে বেরিয়ে এল মৃন্ময়ীর গলা দিয়ে।,pending
05950,ভাবতে ভাবতে হঠাৎ মৃন্ময়ীর চোখ পড়ে দোতলার বারান্দায়।,pending
05951,ভাবনার জগৎ থেকে বাস্তবের মাটিতে আছড়ে পড়ল বৃষভানু।,pending
05952,শাওয়ার বন্ধ করে কোনোরকমে টাওয়েল জড়িয়ে বেরিয়ে এল।,pending
05953,এবার যদি না জানায় তাহলে পুলিশ ভানুকেই সন্দেহ করতে পারে।,pending
05954,কিন্তু মিহির সরখেল জাস্ট একজন নিতান্ত সাধারণ মানুষ।,pending
05955,কিন্তু আজ ফেরার পথে বলল খাবারটা বাড়িতে দিয়ে আসতে।,pending
05956,অথচ একজন মানুষই এসেছে যে প্রথমে পরিচিত আর তারপরেই অপরিচিত।,pending
05957,সারা বাড়ি ছানবিন করে সন্দেহজনক কিছুই পাওয়া যায়নি।,pending
05958,বাধা হয়ে দাঁড়াচ্ছে তেঁতুলের দেখা ওই অস্বাভাবিক দুটো চোখ।,pending
05959,ঘর আর বারান্দার মাঝে কাচের দরজাটা ভেতর থেকেই দেওয়া ছিল।,pending
05960,আত্রেয়ীর কেবিনের সামনে থেকে খানিক সরে এসে দাঁড়াল তন্ময়।,pending
05961,আজ সকালের নিউজে বলল পুলিশ মিহিরকে শুধু সন্দেহই করছে না।,pending
05962,এই নার্সিংহোমের সুপারভাইজার কাম অ্যাডমিনিস্ট্রেটিভ অফিসার।,pending
05963,এক-এর পর এক প্রশ্নবাণ আছড়ে পড়তে থাকে তন্ময়ের দিকে।,pending
05964,প্রতিটি থানায় মিহির সরখেলের দুটি করে ছবি পাঠানো হয়েছে।,pending
05965,কিন্তু দাদাভাইয়ের কেস বলেই এত তাড়াতাড়ি সেটা করলাম।,pending
05966,ইচ্ছে করলেই আমি এই দুটো থানার কাজে নাক গলাতে পারব না।,pending
05967,আর সেই কারণটা জানতে হলে আমায় জানতে হবে আত্রেয়ীর অতীত।,pending
05968,সায়ন লক্ষ করে মৃন্ময়ীর বাঁ-হাতটা তিরতির করে কাঁপছে।,pending
05969,বরং শুটিং আর আত্রেয়ীর কথা উঠলেই কেমন যেন গুম মেরে যেত।,pending
05970,ঘরের মধ্যের চাপ-চাপ নীরবতা চেপে বসেছে মানুষগুলোর মস্তিষ্কে।,pending
05971,ধানুয়া বেশ মন দিয়ে দেখছিল কুকুরটার দ্বিখণ্ডিত দেহ।,pending
05972,কিন্তু কুকুরটা তো ওর বাড়ির দশ হাতের মধ্যেই পড়েছে।,pending
05973,এবার ছেলেগুলোর সঙ্গে তেঁতুলের দাঁতগুলোও বেরিয়ে এল।,pending
05974,আর-একটু হলেই ডালটা সোজা মাথায় পড়ে একটা কাণ্ড ঘটছিল।,pending
05975,কিন্তু হাত-পা দুটো যেন ভারী কিছুর নীচে চাপা পড়ে আছে।,pending
05976,সরেজমিনে তদন্ত করতে করতে সায়নের কানে আসছে রিপোর্টারের বাইট।,pending
05977,আমরা জেনে নেব বিধাননগর থানার ওসি সায়ন মল্লিকের কাছ থেকে।,pending
05978,ওখানে তো হোমযজ্ঞও শুরু হয়ে গেছে আপনার পাঠানো ছবি নিয়ে।,pending
05979,সব কিছু এই মুহূর্তে মাথার মধ্যে তালগোল পাকাতে থাকে।,pending
05980,কিন্তু মৃন্ময়ীর মাথায় যে হঠাৎ কী চাপল তা কেউ বুঝে পেল না।,pending
05981,একরাশ অন্ধকার যেন ভেতর থেকে ঝাপটা মারল তন্ময়ের চোখে।,pending
05982,হা হা করে নিজেই অট্টহাসিতে ফেটে পড়ল তন্ময় হালদার।,pending
05983,একটুও অপেক্ষা না করে ঝট করে সিঁড়ির আলোর সুইচটা টিপে দেয়।,pending
05984,অন্ধকারে ঘাপটি মেরে মুখ ঢেকে বসে থাকা রহস্যময় সেই লোকটা।,pending
05985,উনহোনে বোলা কি আপনার কাছ থেকে ইস মকানকা চাবি মিলা হ্যায়।,pending
05986,তন্ময়ের প্রশ্নটা একা-একাই বাজল বাড়িটার দেয়ালগুলোতে।,pending
05987,শিরা দিয়ে রক্তের বদলে বরফগলা জল ছড়িয়ে পড়ল সারা শরীরে।,pending
05988,ঘরের চারটে দেয়ালজুড়েই কাচ আর ক্রিস্টালের অপূর্ব সব শো-পিস।,pending
05989,ইন্ডাস্ট্রির সবাই তো জানে আত্রেয়ী সেন মদ ছুঁয়েও দেখে না।,pending
05990,খিলখিল করে বালিকার মতো হেসে গড়িয়ে পড়েছিল আত্রেয়ী।,pending
05991,আর একসঙ্গে দুটো ঘরের আলোই কেটে যাবে এটা অবিশ্বাস্য।,pending
05992,একবারের চেষ্টাতেই বের করে আনল একটি বড়ো চৌকো লাল বাক্স।,pending
05993,হাতে নিয়ে এদিক-ওদিক নাড়াতেই আলোকদ্যুতি ছিটকে বেরোচ্ছে যেন।,pending
05994,ওপাশের বারান্দা লাগোয়া ঘর থেকে আবারও একটা নীল আলোর হাতছানি।,pending
05995,সারা বাড়িময় ছড়িয়ে পড়ল তন্ময়ের গলাচেরা আর্তনাদ।,pending
05996,কোনো মানুষ ঢুকলে সবার আগে বারান্দার জানলা বা দরজা ভাঙতে হবে।,pending
05997,ফিরতে গিয়েই মনে হল খানিকটা অন্ধকারের ড্যালা যেন নড়ে উঠল।,pending
05998,কিন্তু সরস্বতী পুজোর আগের দিন মিহির এগুলো ওপরে নিয়ে আসে।,pending
05999,মৃন্ময়ী বুঝতে পারল প্রশ্নটা তার মনের মধ্যেই চাপা রইল।,pending
06000,মৃন্ময়ী অবাক হয়ে সোনাইয়ের হাত লক্ষ্য করে তাকায়।,pending
06001,টেডিটাও এক দৃষ্টে তাকিয়ে রইল মৃন্ময়ী আর সোনাইয়ের দিকে।,pending
06002,বলতেই পারত যে আত্রেয়ী ওকেও এই বাড়ির আর-একটা চাবি দিয়েছে।,pending
06003,কৃষ্ণপদর কথা অনুযায়ী সময়টা সন্ধে সাড়ে ছ-টার আশেপাশে।,pending
06004,সেখানে দু-তিনবার শব্দ হতেই চমকে ঘুম থেকে জেগে ওঠে মৃন্ময়ী।,pending
06005,এই মুহূর্তে কেউ আর খুনির বাড়িতে কাজ করতে চাইছে না।,pending
06006,তোমায় নামিয়ে দিয়ে একটু আত্রেয়ী সেনের বাড়িতে ঢু মারব।,pending
06007,মুকুন্দপুরের ভেতরে হাইরাইজ সিটিতে পুলিশের গাড়ি এসে থামে।,pending
06008,তন্ময়ের জিনসের পকেট থেকে পাওয়া পার্সেই ফ্ল্যাটের চাবি ছিল।,pending
06009,গ্লাস দেখেই বোঝা যাচ্ছে মদ খেয়ে গ্লাসটা ধোয়াও হয়নি।,pending
06010,যারা ছবি তোলে ক্যামেরার প্রতি তাদের একটা আলাদাই প্রেম থাকে।,pending
06011,যদি ঘোরে তাহলে আত্রেয়ী সেনের বাড়িতে কোথাও পড়ে যেতে পারে।,pending
06012,মুহূর্তে কিছু একটা দেখে সায়নের মুখ থেকে হাসি মিলিয়ে গেল।,pending
06013,একমাত্র এই লেন্সটারই সরু দিকটা নীচে আর মোটা দিকটা ওপরে।,pending
06014,সেগুলোকে সূর্যের হাতে দিয়ে আলমারিটা আরও ভালো করে দেখে।,pending
06015,সদ্য খুঁজে পাওয়া চাবিগুলো দিয়ে খোলবার চেষ্টা করতে থাকে।,pending
06016,একটি ছোটো চাবি গর্তটার খাপে বসে অনায়াসেই ঘুরে যায়।,pending
06017,মৃন্ময়ী আতঙ্কিত দুটো চোখ মেলে ঘরের চারপাশ দেখে চলেছে।,pending
06018,একদিন রাত মে বন্দনা দিদি আপনা সামান লে কর চলে গয়ে।,pending
06019,সেগুলো একসঙ্গে জড়ো করতে করতে হঠাৎ মৃন্ময়ীর হাত আটকে গেল।,pending
06020,মৃন্ময়ী ঝাঁটাটাকে বুকের কাছে ধরে দাঁড়িয়ে ছিল এতক্ষণ।,pending
06021,শুধুমাত্র মনের জোরে শরীরটাকে টেনে নিয়ে চলেছে সারাদিন ধরে।,pending
06022,ভাগ্যিস রাস্তার মোড় ঘুরতেই হলুদ ট্যাক্সিটা পেয়ে গেছিল।,pending
06023,রাস্তায় যদি পুলিশ ধরেও তাহলেও থানায় নিয়ে যেতে পারবে না।,pending
06024,হাতে ধরা রুমালে মুখের ঘাম মুছুতে মুছতে একটু থমকে গেল বন্দনা।,pending
06025,কড়া গলায় বলা বন্দনার অপমান দাঁতে দাঁত চিপে হজম করল সায়ন।,pending
06026,কারণ ঘরের দরজায় আপনার বয়স্কা মা কান পেতে দাঁড়িয়ে আছেন।,pending
06027,পুলিশ ঠিক কতটা জানে কিছুতেই বুঝে উঠতে পারছে না বন্দনা।,pending
06028,একদমে চাপা আশঙ্কা নিয়ে কথাগুলো বলে হাঁফাতে লাগলেন সুরভি।,pending
06029,আত্রেয়ীর বাড়ি হয় কাল রাতে কিংবা পরশু সকালে দেখতে যাবে।,pending
06030,পাশ দিয়ে মাঝেমধ্যে দু-একটা চারচাকা ঝড়ের বেগে ছুটে যাচ্ছে।,pending
06031,প্রথমে গাড়িতে পেছনের সিটে আমি কাউকে বসে থাকতে দেখেছি।,pending
